iid,gender,wave,round,partner,pid,match,int_corr,samerace,age_o,race_o,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,race,imprace,imprelig,originally_from,zipcode,income,goal,date,career,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
526,0,21,22,11,541,0,-0.39,0,23,4,0,,7,8,5,6,6,5,6,2,26,Social Work,3,5,2,New Jersey,,,1,5,Social Work,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,6,,10,10,30,20,10,15
526,0,21,22,12,542,1,0.43,0,23,4,1,4,5,7,6,4,3,7,2,2,26,Social Work,3,5,2,New Jersey,,,1,5,Social Work,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,6,,10,10,30,20,10,15
526,0,21,22,13,543,0,0.01,0,24,4,0,4,8,8,7,8,4,4,5,2,26,Social Work,3,5,2,New Jersey,,,1,5,Social Work,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,6,,10,10,30,20,10,15
526,0,21,22,14,544,0,0.27,0,23,4,0,6,7,6,4,6,4,5,3,2,26,Social Work,3,5,2,New Jersey,,,1,5,Social Work,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,6,,10,10,30,20,10,15
526,0,21,22,15,545,0,0.03,0,24,2,0,,,,,,,,,,26,Social Work,3,5,2,New Jersey,,,1,5,Social Work,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,6,,10,10,30,20,10,15
526,0,21,22,16,546,0,-0.28,0,30,2,0,6,5,4,3,6,6,5,7,2,26,Social Work,3,5,2,New Jersey,,,1,5,Social Work,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,6,,10,10,30,20,10,15
526,0,21,22,17,547,0,0.28,0,30,2,0,3,6,7,6,3,1,6,5,2,26,Social Work,3,5,2,New Jersey,,,1,5,Social Work,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,6,,10,10,30,20,10,15
526,0,21,22,18,548,0,-0.2,0,30,2,0,1,9,3,6,2,1,4,7,2,26,Social Work,3,5,2,New Jersey,,,1,5,Social Work,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,6,,10,10,30,20,10,15
526,0,21,22,19,549,0,0.38,0,28,2,0,2,7,7,8,7,6,5,5,2,26,Social Work,3,5,2,New Jersey,,,1,5,Social Work,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,6,,10,10,30,20,10,15
547,1,21,22,21,529,0,0.2,0,22,4,1,5,5,5,4,5,5,5,4,2,30,MBA - Private Equity / Real Estate,2,1,1,"Milan, Italy",,,2,3,Private Equity - Leveraged Buy-Outs,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,,25,20,20,20,0,15
526,0,21,22,20,550,0,0.73,0,30,2,0,4,5,6,6,4,4,5,4,2,26,Social Work,3,5,2,New Jersey,,,1,5,Social Work,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,6,,10,10,30,20,10,15
526,0,21,22,21,551,0,0.41,0,27,1,0,7,7,7,7,7,7,8,1,1,26,Social Work,3,5,2,New Jersey,,,1,5,Social Work,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,6,,10,10,30,20,10,15
526,0,21,22,22,552,0,0.64,0,25,2,0,3,5,5,5,,,2,5,2,26,Social Work,3,5,2,New Jersey,,,1,5,Social Work,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,6,,10,10,30,20,10,15
527,0,21,22,1,531,0,0.18,0,25,4,0,5,5,5,5,5,1,1,1,2,24,Social Work,6,5,5,California,90034,32386,1,4,Social Worker,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,1,,50,20,10,5,10,5
527,0,21,22,2,532,0,-0.16,0,26,4,1,7,6,7,6,5,5,7,5,2,24,Social Work,6,5,5,California,90034,32386,1,4,Social Worker,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,1,,50,20,10,5,10,5
527,0,21,22,3,533,0,0.34,0,26,2,0,6,8,8,7,7,4,6,5,2,24,Social Work,6,5,5,California,90034,32386,1,4,Social Worker,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,1,,50,20,10,5,10,5
527,0,21,22,4,534,0,0.38,1,24,6,0,5,6,5,7,5,6,6,7,2,24,Social Work,6,5,5,California,90034,32386,1,4,Social Worker,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,1,,50,20,10,5,10,5
527,0,21,22,5,535,0,0.35,0,23,2,0,5,7,6,6,7,4,5,3,2,24,Social Work,6,5,5,California,90034,32386,1,4,Social Worker,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,1,,50,20,10,5,10,5
527,0,21,22,6,536,0,0.56,0,29,2,0,7,7,8,4,7,7,5,3,2,24,Social Work,6,5,5,California,90034,32386,1,4,Social Worker,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,1,,50,20,10,5,10,5
527,0,21,22,7,537,0,0.62,0,22,4,0,5,7,7,7,4,2,6,1,2,24,Social Work,6,5,5,California,90034,32386,1,4,Social Worker,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,1,,50,20,10,5,10,5
527,0,21,22,8,538,0,-0.3,0,32,2,0,4,4,5,3,4,3,4,3,2,24,Social Work,6,5,5,California,90034,32386,1,4,Social Worker,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,1,,50,20,10,5,10,5
527,0,21,22,9,539,0,0.13,0,22,2,0,5,7,8,8,8,5,7,5,2,24,Social Work,6,5,5,California,90034,32386,1,4,Social Worker,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,1,,50,20,10,5,10,5
527,0,21,22,10,540,0,0.34,0,24,2,0,5,5,6,3,5,2,3,4,2,24,Social Work,6,5,5,California,90034,32386,1,4,Social Worker,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,1,,50,20,10,5,10,5
527,0,21,22,11,541,0,0.2,0,23,4,0,4,9,8,6,7,5,3,1,2,24,Social Work,6,5,5,California,90034,32386,1,4,Social Worker,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,1,,50,20,10,5,10,5
527,0,21,22,12,542,0,0.36,0,23,4,0,1,7,6,5,2,2,6,2,2,24,Social Work,6,5,5,California,90034,32386,1,4,Social Worker,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,1,,50,20,10,5,10,5
527,0,21,22,13,543,0,0.13,0,24,4,0,6,8,8,7,8,5,5,5,2,24,Social Work,6,5,5,California,90034,32386,1,4,Social Worker,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,1,,50,20,10,5,10,5
527,0,21,22,14,544,0,0.17,0,23,4,0,5,5,5,5,5,5,5,4,2,24,Social Work,6,5,5,California,90034,32386,1,4,Social Worker,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,1,,50,20,10,5,10,5
527,0,21,22,15,545,0,0.06,0,24,2,0,,,,,,,,,,24,Social Work,6,5,5,California,90034,32386,1,4,Social Worker,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,1,,50,20,10,5,10,5
527,0,21,22,16,546,0,0.05,0,30,2,1,5,6,7,7,6,6,6,6,2,24,Social Work,6,5,5,California,90034,32386,1,4,Social Worker,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,1,,50,20,10,5,10,5
527,0,21,22,17,547,0,0.32,0,30,2,0,6,6,5,4,3,1,6,2,2,24,Social Work,6,5,5,California,90034,32386,1,4,Social Worker,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,1,,50,20,10,5,10,5
547,1,21,22,22,530,0,0.1,0,22,4,0,7,8,6,6,7,5,6,5,2,30,MBA - Private Equity / Real Estate,2,1,1,"Milan, Italy",,,2,3,Private Equity - Leveraged Buy-Outs,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,,25,20,20,20,0,15
527,0,21,22,18,548,0,0.09,0,30,2,0,2,5,5,3,2,1,3,4,2,24,Social Work,6,5,5,California,90034,32386,1,4,Social Worker,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,1,,50,20,10,5,10,5
527,0,21,22,19,549,0,0.45,0,28,2,1,5,7,7,7,8,6,6,5,2,24,Social Work,6,5,5,California,90034,32386,1,4,Social Worker,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,1,,50,20,10,5,10,5
527,0,21,22,20,550,0,0.49,0,30,2,0,5,5,6,5,5,4,5,3,2,24,Social Work,6,5,5,California,90034,32386,1,4,Social Worker,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,1,,50,20,10,5,10,5
527,0,21,22,21,551,0,0.29,0,27,1,0,6,6,6,6,6,6,6,1,1,24,Social Work,6,5,5,California,90034,32386,1,4,Social Worker,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,1,,50,20,10,5,10,5
527,0,21,22,22,552,0,0.71,0,25,2,0,4,6,8,4,4,,4,4,2,24,Social Work,6,5,5,California,90034,32386,1,4,Social Worker,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,1,,50,20,10,5,10,5
528,0,21,22,1,531,0,0.34,0,25,4,0,5,10,10,5,5,1,3,1,2,29,Social Work,3,8,7,NYC,10029,15863,2,6,Social Worker,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,4,,40,10,30,10,10,
528,0,21,22,2,532,0,0.12,0,26,4,1,4,7,7,7,6,6,7,3,2,29,Social Work,3,8,7,NYC,10029,15863,2,6,Social Worker,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,4,,40,10,30,10,10,
528,0,21,22,3,533,0,0.18,0,26,2,0,6,8,7,8,,,7,5,2,29,Social Work,3,8,7,NYC,10029,15863,2,6,Social Worker,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,4,,40,10,30,10,10,
528,0,21,22,4,534,0,0.11,0,24,6,1,7,6,7,6,7,7,7,7,2,29,Social Work,3,8,7,NYC,10029,15863,2,6,Social Worker,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,4,,40,10,30,10,10,
528,0,21,22,5,535,0,-0.43,0,23,2,0,6,8,7,6,8,5,6,4,2,29,Social Work,3,8,7,NYC,10029,15863,2,6,Social Worker,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,4,,40,10,30,10,10,
528,0,21,22,6,536,0,-0.54,0,29,2,0,6,8,7,6,7,4,7,3,2,29,Social Work,3,8,7,NYC,10029,15863,2,6,Social Worker,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,4,,40,10,30,10,10,
528,0,21,22,7,537,0,-0.58,0,22,4,0,,,,,,,,,,29,Social Work,3,8,7,NYC,10029,15863,2,6,Social Worker,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,4,,40,10,30,10,10,
528,0,21,22,8,538,0,-0.15,0,32,2,0,,,,,,,,,,29,Social Work,3,8,7,NYC,10029,15863,2,6,Social Worker,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,4,,40,10,30,10,10,
528,0,21,22,9,539,0,-0.24,0,22,2,0,4,6,6,10,9,7,7,4,2,29,Social Work,3,8,7,NYC,10029,15863,2,6,Social Worker,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,4,,40,10,30,10,10,
528,0,21,22,10,540,0,0.1,0,24,2,0,6,7,7,6,5,2,6,3,2,29,Social Work,3,8,7,NYC,10029,15863,2,6,Social Worker,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,4,,40,10,30,10,10,
528,0,21,22,11,541,0,0.08,0,23,4,0,4,8,8,10,7,10,4,4,2,29,Social Work,3,8,7,NYC,10029,15863,2,6,Social Worker,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,4,,40,10,30,10,10,
528,0,21,22,12,542,0,-0.59,0,23,4,1,5,6,7,6,7,8,7,6,2,29,Social Work,3,8,7,NYC,10029,15863,2,6,Social Worker,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,4,,40,10,30,10,10,
531,1,21,22,4,512,0,0.22,0,,2,0,5,8,8,5,8,4,5,5,2,25,ELECTRICAL ENGINEERING,4,5,1,"BEIJING, CHINA",11572,,2,7,TEACHING,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,,15,30,20,20,10,5
528,0,21,22,13,543,0,-0.09,0,24,4,0,5,8,8,5,8,5,2,4,2,29,Social Work,3,8,7,NYC,10029,15863,2,6,Social Worker,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,4,,40,10,30,10,10,
528,0,21,22,14,544,0,-0.21,0,23,4,0,6,6,7,8,7,5,6,4,2,29,Social Work,3,8,7,NYC,10029,15863,2,6,Social Worker,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,4,,40,10,30,10,10,
528,0,21,22,15,545,0,0.1,0,24,2,1,7,9,8,10,6,5,9,8,2,29,Social Work,3,8,7,NYC,10029,15863,2,6,Social Worker,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,4,,40,10,30,10,10,
528,0,21,22,16,546,0,0.03,0,30,2,0,6,6,5,6,6,6,5,6,2,29,Social Work,3,8,7,NYC,10029,15863,2,6,Social Worker,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,4,,40,10,30,10,10,
528,0,21,22,17,547,0,-0.45,0,30,2,0,5,7,7,9,6,3,7,5,2,29,Social Work,3,8,7,NYC,10029,15863,2,6,Social Worker,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,4,,40,10,30,10,10,
528,0,21,22,18,548,0,0.04,0,30,2,1,5,5,5,6,4,1,5,5,2,29,Social Work,3,8,7,NYC,10029,15863,2,6,Social Worker,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,4,,40,10,30,10,10,
528,0,21,22,19,549,0,-0.51,0,28,2,0,6,6,7,7,8,6,6,3,2,29,Social Work,3,8,7,NYC,10029,15863,2,6,Social Worker,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,4,,40,10,30,10,10,
528,0,21,22,20,550,0,-0.59,0,30,2,0,5,6,4,6,4,5,5,6,,29,Social Work,3,8,7,NYC,10029,15863,2,6,Social Worker,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,4,,40,10,30,10,10,
528,0,21,22,21,551,0,-0.55,0,27,1,0,7,7,7,7,7,7,9,1,1,29,Social Work,3,8,7,NYC,10029,15863,2,6,Social Worker,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,4,,40,10,30,10,10,
528,0,21,22,22,552,0,-0.46,0,25,2,0,4,7,8,8,8,,6,5,2,29,Social Work,3,8,7,NYC,10029,15863,2,6,Social Worker,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,4,,40,10,30,10,10,
529,0,21,22,1,531,0,0.42,1,25,4,0,5,10,10,5,10,8,3,3,2,22,Engineering,4,4,1,HKG,,,2,4,Engineer,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,,10,25,25,10,10,20
529,0,21,22,2,532,1,-0.15,1,26,4,1,6,8,9,8,8,8,8,6,2,22,Engineering,4,4,1,HKG,,,2,4,Engineer,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,,10,25,25,10,10,20
529,0,21,22,3,533,0,0.78,0,26,2,0,4,10,9,7,6,4,7,6,2,22,Engineering,4,4,1,HKG,,,2,4,Engineer,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,,10,25,25,10,10,20
529,0,21,22,4,534,1,0.43,0,24,6,1,6,6,6,6,6,6,6,6,2,22,Engineering,4,4,1,HKG,,,2,4,Engineer,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,,10,25,25,10,10,20
529,0,21,22,5,535,0,0.23,0,23,2,0,,,,,,,,,,22,Engineering,4,4,1,HKG,,,2,4,Engineer,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,,10,25,25,10,10,20
529,0,21,22,6,536,0,0.27,0,29,2,0,6,9,9,6,8,7,3,6,2,22,Engineering,4,4,1,HKG,,,2,4,Engineer,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,,10,25,25,10,10,20
531,1,21,22,5,513,0,-0.05,0,23,2,0,4,7,7,4,4,4,6,4,2,25,ELECTRICAL ENGINEERING,4,5,1,"BEIJING, CHINA",11572,,2,7,TEACHING,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,,15,30,20,20,10,5
529,0,21,22,7,537,0,0.22,1,22,4,0,4,8,8,4,5,2,4,4,2,22,Engineering,4,4,1,HKG,,,2,4,Engineer,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,,10,25,25,10,10,20
529,0,21,22,8,538,0,0.27,0,32,2,0,3,8,6,5,5,4,6,2,1,22,Engineering,4,4,1,HKG,,,2,4,Engineer,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,,10,25,25,10,10,20
529,0,21,22,9,539,0,0.09,0,22,2,1,7,8,9,8,7,5,8,4,2,22,Engineering,4,4,1,HKG,,,2,4,Engineer,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,,10,25,25,10,10,20
529,0,21,22,10,540,0,0.48,0,24,2,0,4,5,5,4,3,2,6,3,2,22,Engineering,4,4,1,HKG,,,2,4,Engineer,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,,10,25,25,10,10,20
529,0,21,22,11,541,0,-0.14,1,23,4,0,3,8,8,7,8,8,6,5,2,22,Engineering,4,4,1,HKG,,,2,4,Engineer,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,,10,25,25,10,10,20
529,0,21,22,12,542,0,0,1,23,4,0,1,6,5,4,3,5,7,7,2,22,Engineering,4,4,1,HKG,,,2,4,Engineer,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,,10,25,25,10,10,20
529,0,21,22,13,543,0,-0.24,1,24,4,0,3,8,8,8,8,3,2,6,2,22,Engineering,4,4,1,HKG,,,2,4,Engineer,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,,10,25,25,10,10,20
529,0,21,22,14,544,0,0.12,1,23,4,0,6,6,6,6,6,6,6,5,2,22,Engineering,4,4,1,HKG,,,2,4,Engineer,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,,10,25,25,10,10,20
536,1,21,22,7,515,0,0.32,1,23,2,0,7,5,6,8,7,,5,6,2,29,Math,2,1,1,Italy,80131,,1,5,Finance,7,3,5,8,7,7,3,2,7,8,6,4,9,7,9,7,1,8,,30,20,20,20,10,0
529,0,21,22,15,545,0,0.31,0,24,2,0,4,8,8,2,7,2,5,5,2,22,Engineering,4,4,1,HKG,,,2,4,Engineer,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,,10,25,25,10,10,20
529,0,21,22,16,546,0,0.19,0,30,2,0,4,7,7,4,5,2,4,5,2,22,Engineering,4,4,1,HKG,,,2,4,Engineer,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,,10,25,25,10,10,20
529,0,21,22,17,547,0,0.2,0,30,2,0,2,7,7,3,6,1,5,6,2,22,Engineering,4,4,1,HKG,,,2,4,Engineer,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,,10,25,25,10,10,20
529,0,21,22,18,548,0,0.12,0,30,2,0,1,10,8,1,8,1,5,7,2,22,Engineering,4,4,1,HKG,,,2,4,Engineer,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,,10,25,25,10,10,20
529,0,21,22,19,549,0,0.33,0,28,2,0,4,7,6,6,7,6,6,6,2,22,Engineering,4,4,1,HKG,,,2,4,Engineer,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,,10,25,25,10,10,20
529,0,21,22,20,550,0,0.34,0,30,2,0,4,7,6,3,6,2,5,3,2,22,Engineering,4,4,1,HKG,,,2,4,Engineer,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,,10,25,25,10,10,20
529,0,21,22,21,551,0,0.09,0,27,1,0,5,10,10,8,6,5,8,5,2,22,Engineering,4,4,1,HKG,,,2,4,Engineer,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,,10,25,25,10,10,20
529,0,21,22,22,552,0,0.62,0,25,2,0,4,6,5,4,,5,5,5,2,22,Engineering,4,4,1,HKG,,,2,4,Engineer,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,,10,25,25,10,10,20
536,1,21,22,8,516,1,0.44,0,27,4,1,8,8,8,8,8,7,7,7,2,29,Math,2,1,1,Italy,80131,,1,5,Finance,7,3,5,8,7,7,3,2,7,8,6,4,9,7,9,7,1,8,,30,20,20,20,10,0
530,0,21,22,1,531,0,0.35,1,25,4,0,5,10,10,5,5,1,3,3,2,22,Mechanical Engineering,4,1,1,China,471001,,2,7,dont know yet,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,,20,20,10,15,5,30
530,0,21,22,2,532,0,0.03,1,26,4,1,7,8,8,7,8,9,7,6,2,22,Mechanical Engineering,4,1,1,China,471001,,2,7,dont know yet,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,,20,20,10,15,5,30
530,0,21,22,3,533,0,0.32,0,26,2,0,4,10,9,5,,2,7,,2,22,Mechanical Engineering,4,1,1,China,471001,,2,7,dont know yet,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,,20,20,10,15,5,30
530,0,21,22,4,534,1,0.26,0,24,6,1,6,6,6,7,5,7,8,7,2,22,Mechanical Engineering,4,1,1,China,471001,,2,7,dont know yet,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,,20,20,10,15,5,30
530,0,21,22,5,535,0,0.11,0,23,2,0,,,,,,,,,,22,Mechanical Engineering,4,1,1,China,471001,,2,7,dont know yet,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,,20,20,10,15,5,30
530,0,21,22,6,536,0,-0.01,0,29,2,0,4,9,8,4,8,4,2,4,2,22,Mechanical Engineering,4,1,1,China,471001,,2,7,dont know yet,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,,20,20,10,15,5,30
530,0,21,22,7,537,0,0.1,1,22,4,0,4,7,6,4,4,2,5,4,2,22,Mechanical Engineering,4,1,1,China,471001,,2,7,dont know yet,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,,20,20,10,15,5,30
530,0,21,22,8,538,0,-0.58,0,32,2,0,5,6,5,5,5,3,5,5,2,22,Mechanical Engineering,4,1,1,China,471001,,2,7,dont know yet,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,,20,20,10,15,5,30
530,0,21,22,9,539,0,0.08,0,22,2,0,4,10,10,7,9,3,6,4,2,22,Mechanical Engineering,4,1,1,China,471001,,2,7,dont know yet,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,,20,20,10,15,5,30
530,0,21,22,10,540,0,0.38,0,24,2,0,5,6,6,7,5,5,6,5,2,22,Mechanical Engineering,4,1,1,China,471001,,2,7,dont know yet,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,,20,20,10,15,5,30
530,0,21,22,11,541,0,0.54,1,23,4,0,4,8,8,3,7,5,4,5,2,22,Mechanical Engineering,4,1,1,China,471001,,2,7,dont know yet,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,,20,20,10,15,5,30
530,0,21,22,12,542,0,0.01,1,23,4,0,1,7,8,2,3,4,1,8,2,22,Mechanical Engineering,4,1,1,China,471001,,2,7,dont know yet,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,,20,20,10,15,5,30
530,0,21,22,13,543,0,0.05,1,24,4,0,3,8,8,7,8,3,3,3,2,22,Mechanical Engineering,4,1,1,China,471001,,2,7,dont know yet,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,,20,20,10,15,5,30
530,0,21,22,14,544,1,0.18,1,23,4,1,7,8,7,7,7,7,7,6,2,22,Mechanical Engineering,4,1,1,China,471001,,2,7,dont know yet,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,,20,20,10,15,5,30
530,0,21,22,15,545,0,-0.2,0,24,2,0,5,8,8,7,8,2,6,5,2,22,Mechanical Engineering,4,1,1,China,471001,,2,7,dont know yet,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,,20,20,10,15,5,30
530,0,21,22,16,546,0,0.13,0,30,2,0,4,6,7,4,5,2,4,7,2,22,Mechanical Engineering,4,1,1,China,471001,,2,7,dont know yet,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,,20,20,10,15,5,30
530,0,21,22,17,547,0,0.1,0,30,2,0,3,8,8,5,6,4,6,5,2,22,Mechanical Engineering,4,1,1,China,471001,,2,7,dont know yet,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,,20,20,10,15,5,30
530,0,21,22,18,548,0,0.23,0,30,2,0,1,10,8,1,8,1,5,7,2,22,Mechanical Engineering,4,1,1,China,471001,,2,7,dont know yet,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,,20,20,10,15,5,30
530,0,21,22,19,549,0,0.29,0,28,2,0,4,7,7,7,7,6,4,4,2,22,Mechanical Engineering,4,1,1,China,471001,,2,7,dont know yet,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,,20,20,10,15,5,30
530,0,21,22,20,550,0,-0.2,0,30,2,0,4,7,6,3,6,2,5,3,2,22,Mechanical Engineering,4,1,1,China,471001,,2,7,dont know yet,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,,20,20,10,15,5,30
530,0,21,22,21,551,0,-0.32,0,27,1,0,4,9,9,7,7,6,7,5,2,22,Mechanical Engineering,4,1,1,China,471001,,2,7,dont know yet,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,,20,20,10,15,5,30
530,0,21,22,22,552,0,0.01,0,25,2,0,3,7,6,4,8,1,4,5,2,22,Mechanical Engineering,4,1,1,China,471001,,2,7,dont know yet,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,,20,20,10,15,5,30
531,1,21,22,1,509,0,-0.12,1,28,4,0,2,8,6,5,4,4,3,7,2,25,ELECTRICAL ENGINEERING,4,5,1,"BEIJING, CHINA",11572,,2,7,TEACHING,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,,15,30,20,20,10,5
531,1,21,22,2,510,0,0.17,0,26,3,0,6,9,10,8,6,5,7,4,2,25,ELECTRICAL ENGINEERING,4,5,1,"BEIJING, CHINA",11572,,2,7,TEACHING,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,,15,30,20,20,10,5
531,1,21,22,3,511,0,0.26,1,23,4,1,6,5,7,7,5,6,6,6,2,25,ELECTRICAL ENGINEERING,4,5,1,"BEIJING, CHINA",11572,,2,7,TEACHING,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,,15,30,20,20,10,5
531,1,21,22,6,514,0,0.21,0,23,2,0,5,6,6,6,6,2,4,2,2,25,ELECTRICAL ENGINEERING,4,5,1,"BEIJING, CHINA",11572,,2,7,TEACHING,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,,15,30,20,20,10,5
